state,year,first_name,last_name,party,sex,died,status,win_margin,region,outcome,election_age,death_age,lived_after
Rhode Island,1932,Norman,Case,Republican,Male,1967-10-09,Challenger,-11.84978160603562,Northeast,Lose,44.06570841889117,78.98973305954826,34.92402464065709
Rhode Island,1932,Theodore,Green,Democrat,Male,1966-05-19,Challenger,11.84978160603562,Northeast,Win,65.09240246406571,98.62559890485969,33.53319644079398
Rhode Island,1934,Theodore,Green,Democrat,Male,1966-05-19,Challenger,14.311095897667856,Northeast,Win,67.09103353867214,98.62559890485969,31.534565366187543
Rhode Island,1936,Robert,Quinn,Democrat,Male,1975-05-19,Challenger,7.850877928524703,Northeast,Win,42.5927446954141,81.12525667351129,38.53251197809719
Rhode Island,1938,Robert,Quinn,Democrat,Male,1975-05-19,Challenger,-12.609320108156943,Northeast,Lose,44.591375770020534,81.12525667351129,36.53388090349076
Rhode Island,1938,William,Vanderbilt,Republican,Male,1981-04-14,Challenger,12.609320108156943,Northeast,Win,36.94729637234771,79.3867214236824,42.4394250513347
Rhode Island,1940,J.,Mcgrath,Democrat,Male,1966-09-02,Challenger,11.765611112681412,Northeast,Win,36.93908281998631,62.76249144421629,25.82340862422998
Rhode Island,1940,William,Vanderbilt,Republican,Male,1981-04-14,Challenger,-11.765611112681412,Northeast,Lose,38.94866529774127,79.3867214236824,40.43805612594114
Rhode Island,1942,J.,Mcgrath,Democrat,Male,1966-09-02,Incumbent,17.075935972588468,Northeast,Win,38.93771389459275,62.76249144421629,23.824777549623544
Rhode Island,1944,Norman,Macleod,Republican,Male,1963-05-29,Challenger,-21.293636166522106,Northeast,Lose,51.34565366187543,69.90554414784394,18.559890485968516
Rhode Island,1944,J.,Mcgrath,Democrat,Male,1966-09-02,Incumbent,21.293636166522106,Northeast,Win,40.93908281998631,62.76249144421629,21.82340862422998
Rhode Island,1946,John,Murphy,Republican,Male,1970-08-14,Challenger,-8.145899085134431,Northeast,Lose,55.34565366187543,79.11841204654347,23.772758384668034
Rhode Island,1946,John,Pastore,Democrat,Male,2000-07-15,Incumbent,8.145899085134431,Northeast,Win,39.63860369609856,93.3305954825462,53.69199178644764
Rhode Island,1948,John,Pastore,Democrat,Male,2000-07-15,Incumbent,22.826568929323372,Northeast,Win,41.63997262149213,93.3305954825462,51.690622861054074
Rhode Island,1948,Albert,Ruerat,Republican,Male,1987-07-01,Challenger,-22.826568929323372,Northeast,Lose,44.4517453798768,83.10198494182067,38.65023956194388
Rhode Island,1950,Eugene,Lachapelle,Republican,Male,1991-08-25,Challenger,-18.679415649173876,Northeast,Lose,44.42436687200548,85.22655715263518,40.80219028062971
Rhode Island,1950,Dennis,Roberts,Democrat,Male,1994-06-30,Challenger,18.679415649173876,Northeast,Win,47.578370978781656,91.22792607802874,43.64955509924709
Rhode Island,1952,Raoul,Archambault,Republican,Male,2000-07-01,Challenger,-5.244221836563838,Northeast,Lose,32.34770704996578,80,47.65229295003422
Rhode Island,1952,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,5.244221836563838,Northeast,Win,49.57973990417522,91.22792607802874,41.648186173853524
Rhode Island,1954,Dean,Lewis,Republican,Male,1997-11-09,Challenger,-16.057491598464765,Northeast,Lose,38.42299794661191,81.43463381245722,43.011635865845314
Rhode Island,1954,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,16.057491598464765,Northeast,Win,51.578370978781656,91.22792607802874,39.64955509924709
Rhode Island,1956,Christopher,Del Sesto,Republican,Male,1973-12-23,Challenger,-0.1851953146366725,Northeast,Lose,49.659137577002056,66.78986995208761,17.130732375085557
Rhode Island,1956,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,0.1851953146366725,Northeast,Win,53.57973990417522,91.22792607802874,37.648186173853524
Rhode Island,1958,Christopher,Del Sesto,Republican,Male,1973-12-23,Challenger,1.7965280581348395,Northeast,Win,51.657768651608485,66.78986995208761,15.132101300479125
Rhode Island,1958,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,-1.7965280581348395,Northeast,Lose,55.578370978781656,91.22792607802874,35.64955509924709
Rhode Island,1960,Christopher,Del Sesto,Republican,Male,1973-12-23,Incumbent,-13.273304398523038,Northeast,Lose,53.659137577002056,66.78986995208761,13.130732375085557
Rhode Island,1960,John,Notte,Democrat,Male,1983-03-07,Challenger,13.273304398523038,Northeast,Win,51.50992470910335,73.8425735797399,22.33264887063655
Rhode Island,1962,John,Chafee,Republican,Male,1999-10-24,Challenger,0.1215244911543607,Northeast,Win,40.03832991101985,77.00479123887749,36.96646132785763
Rhode Island,1962,John,Notte,Democrat,Male,1983-03-07,Incumbent,-0.1215244911543607,Northeast,Lose,53.50855578370979,73.8425735797399,20.334017796030118
Rhode Island,1964,John,Chafee,Republican,Male,1999-10-24,Incumbent,22.29859114653812,Northeast,Win,42.039698836413415,77.00479123887749,34.965092402464066
Rhode Island,1964,Edward,Gallogly,Democrat,Male,1995-04-18,Challenger,-22.29859114653812,Northeast,Lose,45.190965092402465,75.63860369609856,30.4476386036961
Rhode Island,1966,John,Chafee,Republican,Male,1999-10-24,Incumbent,26.60330538691336,Northeast,Win,44.03832991101985,77.00479123887749,32.96646132785763
Rhode Island,1966,Horace,Hobbs,Democrat,Male,1999-07-07,Challenger,-26.60330538691336,Northeast,Lose,67.14305270362765,99.81108829568788,32.668035592060235
Rhode Island,1968,John,Chafee,Republican,Male,1999-10-24,Incumbent,-2.0347958428453836,Northeast,Lose,46.039698836413415,77.00479123887749,30.965092402464066
Rhode Island,1968,Frank,Licht,Democrat,Male,1987-05-30,Challenger,2.0347958428453836,Northeast,Win,52.648870636550306,71.21149897330595,18.562628336755647
Rhode Island,1970,Herbert,Desimone,Republican,Male,2013-11-27,Challenger,-0.5423675750574759,Northeast,Lose,41.16632443531827,84.22724161533196,43.06091718001369
Rhode Island,1970,Frank,Licht,Democrat,Male,1987-05-30,Incumbent,0.5423675750574759,Northeast,Win,54.64750171115674,71.21149897330595,16.56399726214921
Rhode Island,1972,Herbert,Desimone,Republican,Male,2013-11-27,Challenger,-5.504439927249379,Northeast,Lose,43.167693360711844,84.22724161533196,41.059548254620125
Rhode Island,1974,James,Nugent,Republican,Male,2012-07-06,Challenger,-56.95827892806068,Northeast,Lose,47.82477754962355,85.492128678987,37.667351129363446
Rhode Island,1976,J.,Garrahy,Democrat,Male,2012-01-24,Challenger,10.157630129909409,Northeast,Win,45.94387405886379,81.160848733744,35.21697467488022
Rhode Island,1976,James,Taft,Republican,Male,2011-09-05,Challenger,-10.157630129909409,Northeast,Lose,45.34976043805612,80.18069815195072,34.83093771389459
Rhode Island,1978,J.,Garrahy,Democrat,Male,2012-01-24,Incumbent,34.28441197080093,Northeast,Win,47.94250513347023,81.160848733744,33.21834360027378
Rhode Island,1980,Vincent,Cianci,Republican,Male,2016-01-28,Challenger,-47.41157370110593,Northeast,Lose,39.51813826146475,74.7460643394935,35.227926078028744
Rhode Island,1980,J.,Garrahy,Democrat,Male,2012-01-24,Incumbent,47.41157370110593,Northeast,Win,49.94387405886379,81.160848733744,31.21697467488022
Rhode Island,1982,J.,Garrahy,Democrat,Male,2012-01-24,Incumbent,51.28545638138368,Northeast,Win,51.94250513347023,81.160848733744,29.218343600273784
Rhode Island,1986,Bruce,Sundlun,Democrat,Male,2011-07-21,Challenger,-33.29205629847125,Northeast,Lose,66.79534565366187,91.50171115674196,24.706365503080082
Rhode Island,1988,Bruce,Sundlun,Democrat,Male,2011-07-21,Challenger,-1.6514934354758992,Northeast,Lose,68.79671457905545,91.50171115674196,22.704996577686515
Rhode Island,1990,Bruce,Sundlun,Democrat,Male,2011-07-21,Challenger,48.30055974962702,Northeast,Win,70.79534565366187,91.50171115674196,20.706365503080082
Rhode Island,1992,Elizabeth,Leonard,Republican,Female,2015-09-20,Challenger,-28.470007910109715,Northeast,Lose,54.724161533196444,77.59616700889802,22.872005475701574
Rhode Island,1992,Bruce,Sundlun,Democrat,Male,2011-07-21,Incumbent,28.470007910109715,Northeast,Win,72.79671457905545,91.50171115674196,18.704996577686515
South Carolina,1868,Robert,Scott,Republican,Male,1900-08-12,Challenger,50.23280879499893,South,Win,42.32991101984942,74.09445585215606,31.76454483230664
South Carolina,1870,Robert,Scott,Republican,Male,1900-08-12,Challenger,24.54761068165847,South,Win,44.328542094455855,74.09445585215606,29.765913757700204
South Carolina,1872,Franklin,Moses,Republican,Male,1906-12-11,Challenger,31.285541070203315,South,Win,34.34907597535934,68.4435318275154,34.09445585215606
South Carolina,1874,Daniel,Chamberlain,Republican,Male,1907-04-13,Challenger,7.763652569008393,South,Win,39.370294318959616,71.80287474332648,32.43258042436687
South Carolina,1876,Daniel,Chamberlain,Republican,Male,1907-04-13,Challenger,-0.6183610705171532,South,Lose,41.37166324435318,71.80287474332648,30.431211498973305
South Carolina,1876,Wade,Hampton,Democrat,Male,1902-04-11,Challenger,0.6183610705171532,South,Win,58.60917180013689,84.03559206023272,25.426420260095824
South Carolina,1878,Wade,Hampton,Democrat,Male,1902-04-11,Challenger,100,South,Win,60.60780287474333,84.03559206023272,23.42778918548939
South Carolina,1880,Johnson,Hagood,Democrat,Male,1898-01-04,Challenger,100,South,Win,51.70431211498973,68.86789869952088,17.163586584531142
South Carolina,1882,Hugh,Thompson,Democrat,Male,1904-11-20,Challenger,58.99712347739621,South,Win,46.78165639972622,68.82135523613962,22.039698836413415
South Carolina,1884,Hugh,Thompson,Democrat,Male,1904-11-20,Challenger,100,South,Win,48.78302532511978,68.82135523613962,20.03832991101985
South Carolina,1886,John,Richardson,Democrat,Male,1864-01-24,Challenger,100,South,Win,85.56057494866529,62.77891854893908,-22.781656399726216
South Carolina,1888,John,Richardson,Democrat,Male,1864-01-24,Challenger,100,South,Win,87.56194387405887,62.77891854893908,-24.78302532511978
South Carolina,1890,Benjamin,Tillman,Democrat,Male,1918-07-03,Challenger,59.9172827658913,South,Win,43.23613963039014,70.89117043121149,27.655030800821354
South Carolina,1892,Benjamin,Tillman,Democrat,Male,1918-07-03,Challenger,100,South,Win,45.23750855578371,70.89117043121149,25.65366187542779
South Carolina,1894,John,Evans,Democrat,Male,1942-06-27,Challenger,39.14590120630447,South,Win,31.058179329226558,78.69678302532512,47.63860369609856
South Carolina,1896,William,Ellerbe,Democrat,Male,1899-06-02,Challenger,86.11876722625908,South,Win,34.58179329226557,37.152635181382614,2.5708418891170433
South Carolina,1898,William,Ellerbe,Democrat,Male,1899-06-02,Challenger,100,South,Win,36.580424366872,37.152635181382614,0.5722108145106092
South Carolina,1900,Miles,Mcsweeney,Democrat,Male,1909-09-29,Challenger,100,South,Win,45.549623545516766,54.4476386036961,8.898015058179329
South Carolina,1902,Duncan,Heyward,Democrat,Male,1943-01-23,Challenger,100,South,Win,38.362765229295,78.57905544147845,40.21629021218344
South Carolina,1904,Duncan,Heyward,Democrat,Male,1943-01-23,Challenger,100,South,Win,40.36413415468857,78.57905544147845,38.21492128678987
South Carolina,1906,Martin,Ansel,Democrat,Male,1945-08-23,Challenger,100,South,Win,55.89596167008898,94.69404517453799,38.79808350444901
South Carolina,1908,Martin,Ansel,Democrat,Male,1945-08-23,Challenger,100,South,Win,57.89733059548254,94.69404517453799,36.79671457905544
South Carolina,1910,Coleman,Blease,Democrat,Male,1942-01-19,Challenger,100,South,Win,42.072553045859,73.27857631759069,31.20602327173169
South Carolina,1912,Coleman,Blease,Democrat,Male,1942-01-19,Challenger,100,South,Win,44.07392197125257,73.27857631759069,29.204654346338124
South Carolina,1914,Richard,Manning,Democrat,Male,1931-09-11,Challenger,100,South,Win,55.22245037645448,72.07118412046543,16.84873374401095
South Carolina,1916,Richard,Manning,Democrat,Male,1931-09-11,Challenger,100,South,Win,57.223819301848046,72.07118412046543,14.847364818617386
South Carolina,1918,Robert,Cooper,Democrat,Male,1953-08-07,Challenger,100,South,Win,44.39698836413415,79.15126625598904,34.75427789185489
South Carolina,1920,Robert,Cooper,Democrat,Male,1953-08-07,Challenger,100,South,Win,46.39835728952772,79.15126625598904,32.75290896646133
South Carolina,1922,Thomas,Mcleod,Democrat,Male,1932-12-11,Challenger,100,South,Win,53.880903490759756,63.98083504449008,10.099931553730322
South Carolina,1924,Thomas,Mcleod,Democrat,Male,1932-12-11,Challenger,100,South,Win,55.88227241615332,63.98083504449008,8.098562628336756
South Carolina,1926,John,Richards,Democrat,Male,1941-10-09,Challenger,100,South,Win,62.14647501711157,77.07323750855578,14.926762491444217
South Carolina,1930,Ibra,Blackwood,Democrat,Male,1936-02-12,Challenger,100,South,Win,51.95345653661875,57.223819301848046,5.270362765229295
South Carolina,1934,Olin,Johnston,Democrat,Male,1965-04-18,Challenger,100,South,Win,37.960301163586585,68.41067761806981,30.45037645448323
South Carolina,1938,Burnet,Maybank,Democrat,Male,1954-09-01,Challenger,100,South,Win,39.663244353182755,55.48528405201917,15.822039698836413
South Carolina,1942,Olin,Johnston,Democrat,Male,1965-04-18,Challenger,100,South,Win,45.960301163586585,68.41067761806981,22.45037645448323
South Carolina,1946,James,Thurmond,Democrat,Male,2003-06-26,Challenger,100,South,Win,43.917864476386036,100.55578370978782,56.63791923340178
South Carolina,1950,James,Byrnes,Democrat,Male,1972-04-09,Challenger,100,South,Win,68.50924024640658,89.9356605065024,21.426420260095824
South Carolina,1954,George,Timmerman,Democrat,Male,1994-11-29,Challenger,100,South,Win,42.234086242299796,82.29979466119096,40.06570841889117
South Carolina,1958,Ernest,Hollings,Democrat,Male,2019-04-06,Challenger,100,South,Win,36.84325804243669,97.25941136208077,60.41615331964408
South Carolina,1962,Donald,Russell,Democrat,Male,1998-02-22,Challenger,100,South,Win,56.70088980150582,92,35.29911019849418
South Carolina,1966,Robert,Mcnair,Democrat,Male,2007-11-17,Incumbent,16.31260484336572,South,Win,42.893908281998634,83.92607802874743,41.0321697467488
South Carolina,1966,Joseph,Rogers,Republican,Male,1999-04-06,Challenger,-16.31260484336572,South,Lose,45.07597535934291,77.492128678987,32.41615331964408
South Carolina,1970,Albert,Watson,Republican,Male,1994-09-25,Challenger,-6.094858908621681,South,Lose,48.18343600273785,72.07118412046543,23.887748117727583
South Carolina,1970,John,West,Democrat,Male,2004-03-21,Challenger,6.094858908621681,South,Win,48.19164955509925,81.56605065023956,33.374401095140314
South Carolina,1974,W.j.,Dorn,Democrat,Male,2005-08-13,Challenger,-3.3338705011387333,South,Lose,58.559890485968516,89.3305954825462,30.770704996577688
South Carolina,1974,James,Edwards,Republican,Male,2014-12-26,Challenger,3.3338705011387333,South,Win,47.36755646817249,87.50718685831622,40.139630390143736
South Carolina,1978,Edward,Young,Republican,Male,2017-05-09,Challenger,-23.792462418227075,South,Lose,58.16016427104723,96.66803559206024,38.507871321013006
South Carolina,1982,W.,Workman,Republican,Male,1990-11-23,Challenger,-39.6073701842546,South,Lose,68.23819301848049,76.28747433264887,8.049281314168377
South Carolina,1986,Carroll,Campbell,Republican,Male,2005-12-07,Challenger,3.11574092694633,South,Win,46.28336755646817,65.37166324435319,19.08829568788501
South Carolina,1990,Carroll,Campbell,Republican,Male,2005-12-07,Incumbent,42.7604219392197,South,Win,50.28336755646817,65.37166324435319,15.08829568788501
South Dakota,1889,Arthur,Mellette,Republican,Male,1896-05-25,Challenger,38.71780371189141,Midwest,Win,47.370294318959616,53.921971252566735,6.551676933607118
South Dakota,1890,Arthur,Mellette,Republican,Male,1896-05-25,Challenger,16.750736314702586,Midwest,Win,48.369609856262834,53.921971252566735,5.552361396303901
South Dakota,1892,Charles,Sheldon,Republican,Male,1898-10-20,Challenger,19.610349856852196,Midwest,Win,52.14784394250513,58.10266940451746,5.95482546201232
South Dakota,1894,Charles,Sheldon,Republican,Male,1898-10-20,Challenger,18.881859643960578,Midwest,Win,54.14647501711157,58.10266940451746,3.9561943874058865
South Dakota,1900,Charles,Herreid,Republican,Male,1928-07-01,Challenger,14.590057414331213,Midwest,Win,43.34565366187543,70.99794661190965,27.652292950034223
South Dakota,1902,Charles,Herreid,Republican,Male,1928-07-01,Challenger,38.50928999439583,Midwest,Win,45.34428473648186,70.99794661190965,25.65366187542779
South Dakota,1902,John,Martin,Democrat,Male,1900-07-01,Challenger,-38.50928999439583,Midwest,Lose,46.06981519507187,43.723477070499655,-2.346338124572211
South Dakota,1904,Louis,Crill,Democrat,Male,1929-02-07,Challenger,-46.91695327483312,Midwest,Lose,37.347022587268995,61.60438056125941,24.257357973990416
South Dakota,1904,Samuel,Elrod,Republican,Male,1935-07-13,Challenger,46.91695327483312,Midwest,Win,48.511978097193705,79.19507186858316,30.68309377138946
South Dakota,1906,Coe,Crawford,Republican,Male,1944-04-25,Challenger,41.942534094882845,Midwest,Win,48.80492813141684,86.27515400410678,37.47022587268994
South Dakota,1908,Andrew,Lee,Democrat,Male,1934-03-19,Challenger,-16.792286654614557,Midwest,Lose,61.634496919917865,87.00068446269678,25.366187542778917
South Dakota,1908,Robert,Vessey,Republican,Male,1929-10-18,Challenger,16.792286654614557,Midwest,Win,50.47227926078029,71.42231348391513,20.95003422313484
South Dakota,1910,Robert,Vessey,Republican,Male,1929-10-18,Challenger,23.82604510313155,Midwest,Win,52.47091033538672,71.42231348391513,18.951403148528406
South Dakota,1910,Chauncey,Wood,Democrat,Male,1898-05-31,Challenger,-23.82604510313155,Midwest,Lose,101.68651608487338,89.25667351129364,-12.429842573579739
South Dakota,1912,Frank,Byrne,Republican,Male,1927-12-24,Challenger,2.9825873111673644,Midwest,Win,54.03422313483915,69.16632443531827,15.132101300479125
South Dakota,1912,Edwin,Johnson,Democrat,Male,1933-07-19,Challenger,-2.9825873111673644,Midwest,Lose,55.68788501026694,76.38877481177276,20.700889801505816
South Dakota,1914,Frank,Byrne,Republican,Male,1927-12-24,Challenger,17.442638623326957,Midwest,Win,56.03285420944559,69.16632443531827,13.13347022587269
South Dakota,1916,Peter,Norbeck,Republican,Male,1936-12-20,Challenger,18.03557818606385,Midwest,Win,46.19028062970568,66.31348391512662,20.123203285420946
South Dakota,1916,Orville,Rinehart,Democrat,Male,1941-02-03,Challenger,-18.03557818606385,Midwest,Lose,55.32375085557837,79.57015742642027,24.246406570841888
South Dakota,1918,Mark,Bates,Third party,Male,1943-03-09,Challenger,-34.15385421991533,Midwest,Lose,40.34496919917864,64.68446269678303,24.33949349760438
South Dakota,1918,Peter,Norbeck,Republican,Male,1936-12-20,Challenger,34.15385421991533,Midwest,Win,48.18891170431211,66.31348391512662,18.12457221081451
South Dakota,1920,Mark,Bates,Third party,Male,1943-03-09,Challenger,-36.28912365640911,Midwest,Lose,42.34633812457221,64.68446269678303,22.338124572210816
South Dakota,1920,William,Mcmaster,Republican,Male,1968-09-14,Challenger,36.28912365640911,Midwest,Win,43.488021902806295,91.34565366187543,47.85763175906913
South Dakota,1922,Louis,Crill,Democrat,Male,1929-02-07,Challenger,-22.08388398135912,Midwest,Lose,55.34565366187543,61.60438056125941,6.2587268993839835
South Dakota,1922,William,Mcmaster,Republican,Male,1968-09-14,Challenger,22.08388398135912,Midwest,Win,45.48665297741273,91.34565366187543,45.8590006844627
South Dakota,1924,William,Bulow,Democrat,Male,1960-02-26,Challenger,-40.44094629041635,Midwest,Lose,55.80835044490075,91.11567419575633,35.30732375085558
South Dakota,1924,Carl,Gunderson,Republican,Male,1933-02-16,Challenger,40.44094629041635,Midwest,Win,60.375085557837096,68.65708418891171,8.281998631074606
South Dakota,1926,William,Bulow,Democrat,Male,1960-02-26,Challenger,8.050156039633443,Midwest,Win,57.80698151950719,91.11567419575633,33.308692676249144
South Dakota,1926,Carl,Gunderson,Republican,Male,1933-02-16,Challenger,-8.050156039633443,Midwest,Lose,62.37371663244353,68.65708418891171,6.283367556468172
South Dakota,1928,William,Bulow,Democrat,Male,1960-02-26,Challenger,5.578303106043265,Midwest,Win,59.80835044490075,91.11567419575633,31.307323750855577
South Dakota,1928,Buell,Jones,Republican,Male,1938-07-23,Challenger,-5.578303106043265,Midwest,Lose,63.00889801505818,72.72005475701575,9.711156741957563
South Dakota,1930,Warren,Green,Republican,Male,1945-04-27,Challenger,6.7902796172562105,Midwest,Win,61.65366187542779,76.12867898699521,14.47501711156742
South Dakota,1932,Tom,Berry,Democrat,Male,1951-10-30,Challenger,13.494009643450823,Midwest,Win,53.53593429158111,72.51745379876797,18.981519507186857
South Dakota,1932,Warren,Green,Republican,Male,1945-04-27,Challenger,-13.494009643450823,Midwest,Lose,63.65503080082136,76.12867898699521,12.473648186173854
South Dakota,1934,William,Allen,Republican,Male,1939-07-01,Challenger,-18.083680430571977,Midwest,Lose,NA,NA,4.65160848733744
South Dakota,1934,Tom,Berry,Democrat,Male,1951-10-30,Challenger,18.083680430571977,Midwest,Win,55.53456536618754,72.51745379876797,16.982888432580424
South Dakota,1936,Tom,Berry,Democrat,Male,1951-10-30,Challenger,-3.199575385997264,Midwest,Lose,57.53593429158111,72.51745379876797,14.981519507186858
South Dakota,1936,Leslie,Jensen,Republican,Male,1964-12-14,Challenger,3.199575385997264,Midwest,Win,44.1368925393566,72.24366872005476,28.10677618069815
South Dakota,1938,Harlan,Bushfield,Republican,Male,1948-09-27,Challenger,7.902198687361619,Midwest,Win,56.24640657084189,66.1409993155373,9.894592744695414
South Dakota,1938,Oscar,Fosheim,Democrat,Male,1981-06-16,Challenger,-7.902198687361619,Midwest,Lose,43.80561259411362,86.41752224503765,42.61190965092403
South Dakota,1940,Harlan,Bushfield,Republican,Male,1948-09-27,Challenger,10.278382448687005,Midwest,Win,58.247775496235455,66.1409993155373,7.8932238193018485
South Dakota,1942,Merrell,Sharpe,Republican,Male,1962-01-22,Challenger,23.01503708849696,Midwest,Win,54.8145106091718,74.02874743326488,19.21423682409309
South Dakota,1944,Lynn,Fellows,Democrat,Male,1971-12-14,Challenger,-31.010655643789484,Midwest,Lose,50.7460643394935,77.8507871321013,27.104722792607802
South Dakota,1944,Merrell,Sharpe,Republican,Male,1962-01-22,Challenger,31.010655643789484,Midwest,Win,56.81587953456537,74.02874743326488,17.21286789869952
South Dakota,1946,George,Mickelson,Republican,Male,1965-02-28,Challenger,34.32331846301728,Midwest,Win,43.28815879534565,61.60438056125941,18.316221765913756
South Dakota,1948,George,Mickelson,Republican,Male,1965-02-28,Incumbent,22.16797352591167,Midwest,Win,45.28952772073922,61.60438056125941,16.314852840520192
South Dakota,1950,Sigurd,Anderson,Republican,Male,1990-12-21,Challenger,21.78780653413128,Midwest,Win,46.78713210130048,86.91307323750856,40.12594113620808
South Dakota,1950,Joe,Robbie,Democrat,Male,1990-01-07,Challenger,-21.78780653413128,Midwest,Lose,34.32991101984942,73.50308008213553,39.17316906228611
South Dakota,1952,Sigurd,Anderson,Republican,Male,1990-12-21,Incumbent,40.30547745532167,Midwest,Win,48.78850102669404,86.91307323750856,38.12457221081451
South Dakota,1952,Sherman,Iverson,Democrat,Male,1962-04-07,Challenger,-40.30547745532167,Midwest,Lose,61.94387405886379,71.36208076659823,9.418206707734429
South Dakota,1954,Joe,Foss,Republican,Male,2003-01-01,Challenger,13.33347442382172,Midwest,Win,39.553730321697465,87.709787816564,48.15605749486653
South Dakota,1956,Joe,Foss,Republican,Male,2003-01-01,Incumbent,8.7738042648202,Midwest,Win,41.555099247091036,87.709787816564,46.15468856947297
South Dakota,1956,Ralph,Herseth,Democrat,Male,1969-01-24,Challenger,-8.7738042648202,Midwest,Lose,47.34565366187543,59.564681724846,12.219028062970569
South Dakota,1958,Ralph,Herseth,Democrat,Male,1969-01-24,Challenger,2.803535684003087,Midwest,Win,49.34428473648186,59.564681724846,10.220396988364135
South Dakota,1960,Archie,Gubbrud,Republican,Male,1987-04-26,Challenger,1.4558883873615045,Midwest,Win,49.84804928131417,76.31759069130733,26.469541409993155
South Dakota,1960,Ralph,Herseth,Democrat,Male,1969-01-24,Incumbent,-1.4558883873615045,Midwest,Lose,51.34565366187543,59.564681724846,8.219028062970569
South Dakota,1962,Archie,Gubbrud,Republican,Male,1987-04-26,Incumbent,12.198969233171944,Midwest,Win,51.846680355920604,76.31759069130733,24.470910335386723
South Dakota,1962,Ralph,Herseth,Democrat,Male,1969-01-24,Challenger,-12.198969233171944,Midwest,Lose,53.34428473648186,59.564681724846,6.220396988364135
South Dakota,1964,Nils,Boe,Republican,Male,1992-07-30,Challenger,3.3492790033382605,Midwest,Win,51.15400410677618,78.88569472963724,27.731690622861056
South Dakota,1964,John,Lindley,Democrat,Male,1971-04-23,Challenger,-3.3492790033382605,Midwest,Lose,46.18754277891855,52.648870636550306,6.461327857631759
South Dakota,1966,Nils,Boe,Republican,Male,1992-07-30,Incumbent,15.42674857808899,Midwest,Win,53.152635181382614,78.88569472963724,25.73305954825462
South Dakota,1966,Robert,Chamerlin,Democrat,Male,2013-09-10,Challenger,-15.42674857808899,Midwest,Lose,46.41204654346338,93.25941136208077,46.847364818617386
South Dakota,1968,Robert,Chamerlin,Democrat,Male,2013-09-10,Challenger,-15.306999487190602,Midwest,Lose,48.41341546885695,93.25941136208077,44.84599589322382
South Dakota,1970,Richard,Kneip,Democrat,Male,1987-03-09,Challenger,9.696911607206118,Midwest,Win,37.82614647501711,54.16563997262149,16.33949349760438
South Dakota,1972,Richard,Kneip,Democrat,Male,1987-03-09,Incumbent,20.06866184043585,Midwest,Win,39.827515400410675,54.16563997262149,14.338124572210814
South Dakota,1974,Richard,Kneip,Democrat,Male,1987-03-09,Incumbent,7.214946015498086,Midwest,Win,41.82614647501711,54.16563997262149,12.33949349760438
South Dakota,1978,William,Janklow,Republican,Male,2012-01-12,Challenger,13.255451413614573,Midwest,Win,39.14579055441479,72.33127994524298,33.1854893908282
South Dakota,1978,Roger,Mckellips,Democrat,Male,2017-08-18,Challenger,-13.255451413614573,Midwest,Lose,55.775496235455165,94.55989048596851,38.784394250513344
South Dakota,1982,William,Janklow,Republican,Male,2012-01-12,Incumbent,41.74716852440184,Midwest,Win,43.14579055441479,72.33127994524298,29.1854893908282
South Dakota,1982,Michael,O'connor,Democrat,Male,2018-10-24,Challenger,-41.74716852440184,Midwest,Lose,53.889117043121146,89.85626283367556,35.96714579055441
South Dakota,1986,George,Mickelson,Republican,Male,1993-04-19,Challenger,3.615325311352698,Midwest,Win,45.76043805612594,52.2135523613963,6.453114305270363
South Dakota,1990,George,Mickelson,Republican,Male,1993-04-19,Incumbent,17.790770597102714,Midwest,Win,49.76043805612594,52.2135523613963,2.4531143052703626
South Dakota,1990,Bob,Samuelson,Democrat,Male,2004-10-27,Challenger,-17.790770597102714,Midwest,Lose,65.57426420260096,79.55099247091033,13.976728268309378
South Dakota,1994,William,Janklow,Republican,Male,2012-01-12,Challenger,15.476525161653072,Midwest,Win,55.14579055441479,72.33127994524298,17.1854893908282
South Dakota,1998,William,Janklow,Republican,Male,2012-01-12,Incumbent,32.18958007727277,Midwest,Win,59.14579055441479,72.33127994524298,13.1854893908282
Tennessee,1851,William,Trousdale,Democrat,Male,1872-03-27,Challenger,-1.3279362590595625,South,Lose,61.11430527036276,81.50581793292265,20.39151266255989
Tennessee,1853,Andrew,Johnson,Democrat,Male,1875-07-31,Challenger,1.806126380683274,South,Win,44.851471594798085,66.5845311430527,21.73305954825462
Tennessee,1855,Andrew,Johnson,Democrat,Male,1875-07-31,Challenger,1.6313962855056443,South,Win,46.85010266940452,66.5845311430527,19.734428473648187
Tennessee,1857,Isham,Harris,Democrat,Male,1897-07-08,Challenger,8.681146696186588,South,Win,39.73442847364819,79.40588637919234,39.671457905544145
Tennessee,1859,Isham,Harris,Democrat,Male,1897-07-08,Challenger,5.572632966727966,South,Win,41.73305954825462,79.40588637919234,37.672826830937716
Tennessee,1861,Isham,Harris,Democrat,Male,1897-07-08,Challenger,26.734564509994502,South,Win,43.73442847364819,79.40588637919234,35.671457905544145
